Date,Price,Log Price,Log Difference,,,
03/10/2011,"1,295.10",7.17,-0.01904382435,,,
03/09/2011,"1,320.00",7.19,-0.00136270746,,,
03/08/2011,"1,321.80",7.19,0.00889097388,,,
03/07/2011,"1,310.10",7.18,-0.00843694436,,,
03/04/2011,"1,321.20",7.19,-0.00739012488,,,
03/03/2011,"1,331.00",7.19,0.01712552273,,,
03/02/2011,"1,308.40",7.18,0.00160630317,,,
03/01/2011,"1,306.30",7.17,-0.01587274638,,,
02/28/2011,"1,327.20",7.19,0.00551548374,,,
02/25/2011,"1,319.90",7.19,0.01051037855,,,
02/24/2011,"1,306.10",7.17,-0.00099483460,,,
02/23/2011,"1,307.40",7.18,-0.00610036969,,,
02/22/2011,"1,315.40",7.18,-0.02076511566,,,
02/18/2011,"1,343.00",7.20,0.00193784066,,,
02/17/2011,"1,340.40",7.20,0.00306347608,,,
02/16/2011,"1,336.30",7.20,0.00623054975,,,
02/15/2011,"1,328.00",7.19,-0.00323272093,,,
02/14/2011,"1,332.30",7.19,0.00232951449,,,
02/11/2011,"1,329.20",7.19,0.00550716190,,,
02/10/2011,"1,321.90",7.19,0.00075677316,,,
02/09/2011,"1,320.90",7.19,-0.00279720462,,,
02/08/2011,"1,324.60",7.19,0.00423665333,,,
02/07/2011,"1,319.00",7.18,0.00615994951,,,
02/04/2011,"1,310.90",7.18,0.00290298141,,,
02/03/2011,"1,307.10",7.18,0.00237447930,,,
02/02/2011,"1,304.00",7.17,-0.00275693236,,,
02/01/2011,"1,307.60",7.18,0.01657901258,,,
01/31/2011,"1,286.10",7.16,0.00764911628,,,
01/28/2011,"1,276.30",7.15,-0.01801430809,,,
01/27/2011,"1,299.50",7.17,0.00223412134,,,
01/26/2011,"1,296.60",7.17,0.00417343523,,,
01/25/2011,"1,291.20",7.16,0.00030983734,,,
01/24/2011,"1,290.80",7.16,0.00582729593,,,
01/21/2011,"1,283.30",7.16,0.00234045980,,,
01/20/2011,"1,280.30",7.15,-0.00124892687,,,
01/19/2011,"1,281.90",7.16,-0.01016734282,,,
01/18/2011,"1,295.00",7.17,0.00139092828,,,
01/14/2011,"1,293.20",7.16,0.00729533697,,,
01/13/2011,"1,283.80",7.16,-0.00171219592,,,
01/12/2011,"1,286.00",7.16,0.00898268098,,,
01/11/2011,"1,274.50",7.15,0.00369453708,,,
01/10/2011,"1,269.80",7.15,-0.00133789813,,,
01/07/2011,"1,271.50",7.15,-0.00180725308,,,
01/06/2011,"1,273.80",7.15,-0.00219573488,,,
01/05/2011,"1,276.60",7.15,0.00502592545,,,
01/04/2011,"1,270.20",7.15,-0.00133747709,,,
01/03/2011,"1,271.90",7.15,0.01130670278,,,
12/31/2010,"1,257.60",7.14,-0.00023852117,,,
12/30/2010,"1,257.90",7.14,-0.00150931434,,,
12/29/2010,"1,259.80",7.14,0.00103244261,,,
12/28/2010,"1,258.50",7.14,0.00079491260,,,
12/27/2010,"1,257.50",7.14,0.00055681503,,,
12/23/2010,"1,256.80",7.14,-0.00159007825,,,
12/22/2010,"1,258.80",7.14,0.00334208953,,,
12/21/2010,"1,254.60",7.13,0.00599594074,,,
12/20/2010,"1,247.10",7.13,0.00256925071,,,
12/17/2010,"1,243.90",7.13,0.00080424646,,,
12/16/2010,"1,242.90",7.13,0.00621445848,,,
12/15/2010,"1,235.20",7.12,-0.00516797016,,,
12/14/2010,"1,241.60",7.12,0.00088634630,,,
12/13/2010,"1,240.50",7.12,0.00008061591,,,
12/10/2010,"1,240.40",7.12,0.00598368406,,,
12/09/2010,"1,233.00",7.12,0.00381912462,,,
12/08/2010,"1,228.30",7.11,0.00367032752,,,
12/07/2010,"1,223.80",7.11,0.00057215254,,,
12/06/2010,"1,223.10",7.11,-0.00130729653,,,
12/03/2010,"1,224.70",7.11,0.00261630433,,,
12/02/2010,"1,221.50",7.11,0.01268759811,,,
12/01/2010,"1,206.10",7.10,0.02145393606,,,
11/30/2010,"1,180.50",7.07,-0.00616477906,,,
11/29/2010,"1,187.80",7.08,-0.00134612169,,,
11/26/2010,"1,189.40",7.08,-0.00745490742,,,
11/24/2010,"1,198.30",7.09,0.01479640278,,,
11/23/2010,"1,180.70",7.07,-0.01437905792,,,
11/22/2010,"1,197.80",7.09,-0.00158498469,,,
11/19/2010,"1,199.70",7.09,0.00250375694,,,
11/18/2010,"1,196.70",7.09,0.01524047518,,,
11/17/2010,"1,178.60",7.07,0.00025457168,,,
11/16/2010,"1,178.30",7.07,-0.01641381911,,,
11/15/2010,"1,197.80",7.09,-0.00116812696,,,
11/12/2010,"1,199.20",7.09,-0.01185407838,,,
11/11/2010,"1,213.50",7.10,-0.00427597066,,,
11/10/2010,"1,218.70",7.11,0.00435838032,,,
11/09/2010,"1,213.40",7.10,-0.00804403911,,,
11/08/2010,"1,223.20",7.11,-0.00212331644,,,
11/05/2010,"1,225.80",7.11,0.00384160021,,,
11/04/2010,"1,221.10",7.11,0.01909859216,,,
11/03/2010,"1,198.00",7.09,0.00367954923,,,
11/02/2010,"1,193.60",7.08,0.00773763322,,,
11/01/2010,"1,184.40",7.08,0.00092917184,,,
10/29/2010,"1,183.30",7.08,-0.00042245787,,,
10/28/2010,"1,183.80",7.08,0.00109876189,,,
10/27/2010,"1,182.50",7.08,-0.00261813418,,,
10/26/2010,"1,185.60",7.08,0.00000000000,,,
10/25/2010,"1,185.60",7.08,0.00211086328,,,
10/22/2010,"1,183.10",7.08,0.00236946882,,,
10/21/2010,"1,180.30",7.07,0.00178079335,,,
10/20/2010,"1,178.20",7.07,0.01049452915,,,
10/19/2010,"1,165.90",7.06,-0.01599625702,,,
10/18/2010,"1,184.70",7.08,0.00720067493,,,
10/15/2010,"1,176.20",7.07,0.00204255390,,,
10/14/2010,"1,173.80",7.07,-0.00365662213,,,
10/13/2010,"1,178.10",7.07,0.00707017724,,,
10/12/2010,"1,169.80",7.06,0.00385422943,,,
10/11/2010,"1,165.30",7.06,0.00008581849,,,
10/08/2010,"1,165.20",7.06,0.00611201489,,,
10/07/2010,"1,158.10",7.05,-0.00163927391,,,
10/06/2010,"1,160.00",7.06,-0.00068941747,,,
10/05/2010,"1,160.80",7.06,0.02071620782,,,
10/04/2010,"1,137.00",7.04,-0.00805890837,,,
10/01/2010,"1,146.20",7.04,0.00437178278,,,
09/30/2010,"1,141.20",7.04,-0.00306225359,,,
09/29/2010,"1,144.70",7.04,-0.00261734576,,,
09/28/2010,"1,147.70",7.05,0.00480371246,,,
09/27/2010,"1,142.20",7.04,-0.00567464092,,,
09/24/2010,"1,148.70",7.05,0.02102562609,,,
09/23/2010,"1,124.80",7.03,-0.00841047851,,,
09/22/2010,"1,134.30",7.03,-0.00483708784,,,
09/21/2010,"1,139.80",7.04,-0.00254107475,,,
09/20/2010,"1,142.70",7.04,0.01507765635,,,
09/17/2010,"1,125.60",7.03,0.00079989339,,,
09/16/2010,"1,124.70",7.03,-0.00035558717,,,
09/15/2010,"1,125.10",7.03,0.00356157442,,,
09/14/2010,"1,121.10",7.02,-0.00071333039,,,
09/13/2010,"1,121.90",7.02,0.01111421318,,,
09/10/2010,"1,109.50",7.01,0.00478837252,,,
09/09/2010,"1,104.20",7.01,0.00481141140,,,
09/08/2010,"1,098.90",7.00,0.00648196911,,,
09/07/2010,"1,091.80",7.00,-0.01156503351,,,
09/03/2010,"1,104.50",7.01,0.01312330873,,,
09/02/2010,"1,090.10",6.99,0.00903065481,,,
09/01/2010,"1,080.30",6.98,0.02911550516,,,
08/31/2010,"1,049.30",6.96,0.00038127920,,,
08/30/2010,"1,048.90",6.96,-0.01485714577,,,
08/27/2010,"1,064.60",6.97,0.01647920614,,,
08/26/2010,"1,047.20",6.95,-0.00770515108,,,
08/25/2010,"1,055.30",6.96,0.00322703393,,,
08/24/2010,"1,051.90",6.96,-0.01462773215,,,
08/23/2010,"1,067.40",6.97,-0.00402038782,,,
08/20/2010,"1,071.70",6.98,-0.00363247268,,,
08/19/2010,"1,075.60",6.98,-0.01714485724,,,
08/18/2010,"1,094.20",7.00,0.00155485466,,,
08/17/2010,"1,092.50",7.00,0.01206331679,,,
08/16/2010,"1,079.40",6.98,0.00018530529,,,
08/13/2010,"1,079.20",6.98,-0.00406880532,,,
08/12/2010,"1,083.60",6.99,-0.00543004417,,,
08/11/2010,"1,089.50",6.99,-0.02859147077,,,
08/10/2010,"1,121.10",7.02,-0.00595848621,,,
08/09/2010,"1,127.80",7.03,0.00551259509,,,
08/06/2010,"1,121.60",7.02,-0.00373765675,,,
08/05/2010,"1,125.80",7.03,-0.00124278755,,,
08/04/2010,"1,127.20",7.03,0.00596166734,,,
08/03/2010,"1,120.50",7.02,-0.00480770157,,,
08/02/2010,"1,125.90",7.03,0.02181904739,,,
07/30/2010,"1,101.60",7.00,0.00009078117,,,
07/29/2010,"1,101.50",7.00,-0.00416742767,,,
07/28/2010,"1,106.10",7.01,-0.00693727725,,,
07/27/2010,"1,113.80",7.02,-0.00107681274,,,
07/26/2010,"1,115.00",7.02,0.01109268713,,,
07/23/2010,"1,102.70",7.01,0.00819527442,,,
07/22/2010,"1,093.70",7.00,0.02228169655,,,
07/21/2010,"1,069.60",6.98,-0.01291179519,,,
07/20/2010,"1,083.50",6.99,0.01141702660,,,
07/19/2010,"1,071.20",6.98,0.00589861736,,,
07/16/2010,"1,064.90",6.97,-0.02924239084,,,
07/15/2010,"1,096.50",7.00,0.00118629388,,,
07/14/2010,"1,095.20",7.00,-0.00009130336,,,
07/13/2010,"1,095.30",7.00,0.01517898606,,,
07/12/2010,"1,078.80",6.98,0.00074183980,,,
07/09/2010,"1,078.00",6.98,0.00726192559,,,
07/08/2010,"1,070.20",6.98,0.00929365995,,,
07/07/2010,"1,060.30",6.97,0.03083944838,,,
07/06/2010,"1,028.10",6.94,0.00536403490,,,
07/02/2010,"1,022.60",6.93,-0.00468293539,,,
07/01/2010,"1,027.40",6.93,-0.00320684401,,,
06/30/2010,"1,030.70",6.94,-0.01013571108,,,
06/29/2010,"1,041.20",6.95,-0.03157460517,,,
06/28/2010,"1,074.60",6.98,-0.00204518060,,,
06/25/2010,"1,076.80",6.98,0.00288305245,,,
06/24/2010,"1,073.70",6.98,-0.01690024986,,,
06/23/2010,"1,092.00",7.00,-0.00301742102,,,
06/22/2010,"1,095.30",7.00,-0.01621045232,,,
06/21/2010,"1,113.20",7.01,-0.00385529684,,,
06/18/2010,"1,117.50",7.02,0.00134318355,,,
06/17/2010,"1,116.00",7.02,0.00125526781,,,
06/16/2010,"1,114.60",7.02,-0.00053816487,,,
06/15/2010,"1,115.20",7.02,0.02322310461,,,
06/14/2010,"1,089.60",6.99,-0.00183385344,,,
06/11/2010,"1,091.60",7.00,0.00440691128,,,
06/10/2010,"1,086.80",6.99,0.02903354456,,,
06/09/2010,"1,055.70",6.96,-0.00594986881,,,
06/08/2010,"1,062.00",6.97,0.01088768152,,,
06/07/2010,"1,050.50",6.96,-0.01361465674,,,
06/04/2010,"1,064.90",6.97,-0.03497150213,,,
06/03/2010,"1,102.80",7.01,0.00399782470,,,
06/02/2010,"1,098.40",7.00,0.02554193529,,,
06/01/2010,"1,070.70",6.98,-0.01731444579,,,
05/28/2010,"1,089.40",6.99,-0.01249731203,,,
05/27/2010,"1,103.10",7.01,0.03233665746,,,
05/26/2010,"1,068.00",6.97,-0.00560225555,,,
05/25/2010,"1,074.00",6.98,0.00027936863,,,
05/24/2010,"1,073.70",6.98,-0.01295474766,,,
05/21/2010,"1,087.70",6.99,0.01491251643,,,
05/20/2010,"1,071.60",6.98,-0.03970154622,,,
05/19/2010,"1,115.00",7.02,-0.00518831113,,,
05/18/2010,"1,120.80",7.02,-0.01426254411,,,
05/17/2010,"1,136.90",7.04,0.00105605924,,,
05/14/2010,"1,135.70",7.04,-0.01892690924,,,
05/13/2010,"1,157.40",7.05,-0.01227957553,,,
05/12/2010,"1,171.70",7.07,0.01366294079,,,
05/11/2010,"1,155.80",7.05,-0.00336860608,,,
05/10/2010,"1,159.70",7.06,0.04299085337,,,
05/07/2010,"1,110.90",7.01,-0.01545294472,,,
05/06/2010,"1,128.20",7.03,-0.03286987863,,,
05/05/2010,"1,165.90",7.06,-0.00658262689,,,
05/04/2010,"1,173.60",7.07,-0.02416044115,,,
05/03/2010,"1,202.30",7.09,0.01306004331,,,
04/30/2010,"1,186.70",7.08,-0.01679588261,,,
04/29/2010,"1,206.80",7.10,0.01284314209,,,
04/28/2010,"1,191.40",7.08,0.00648396023,,,
04/27/2010,"1,183.70",7.08,-0.02362676167,,,
04/26/2010,"1,212.00",7.10,-0.00436340379,,,
04/23/2010,"1,217.30",7.10,0.00708988955,,,
04/22/2010,"1,208.70",7.10,0.00231922576,,,
04/21/2010,"1,205.90",7.09,-0.00107745234,,,
04/20/2010,"1,207.20",7.10,0.00806757817,,,
04/19/2010,"1,197.50",7.09,0.00451959256,,,
04/16/2010,"1,192.10",7.08,-0.01630787451,,,
04/15/2010,"1,211.70",7.10,0.00082562752,,,
04/14/2010,"1,210.70",7.10,0.01112968299,,,
04/13/2010,"1,197.30",7.09,0.00066839337,,,
04/12/2010,"1,196.50",7.09,0.00175666112,,,
04/09/2010,"1,194.40",7.09,0.00672045540,,,
04/08/2010,"1,186.40",7.08,0.00329267046,,,
04/07/2010,"1,182.50",7.08,-0.00581813691,,,
04/06/2010,"1,189.40",7.08,0.00168293544,,,
04/05/2010,"1,187.40",7.08,0.00786307158,,,
04/01/2010,"1,178.10",7.07,0.00741217451,,,
03/31/2010,"1,169.40",7.06,-0.00332949469,,,
03/30/2010,"1,173.30",7.07,0.00008523333,,,
03/29/2010,"1,173.20",7.07,0.00564152278,,,
03/26/2010,"1,166.60",7.06,0.00077177039,,,
03/25/2010,"1,165.70",7.06,-0.00171423716,,,
03/24/2010,"1,167.70",7.06,-0.00555106255,,,
03/23/2010,"1,174.20",7.07,0.00717951802,,,
03/22/2010,"1,165.80",7.06,0.00507375212,,,
03/19/2010,"1,159.90",7.06,-0.00507375212,,,
03/18/2010,"1,165.80",7.06,-0.00034305318,,,
03/17/2010,"1,166.20",7.06,0.00576172209,,,
03/16/2010,"1,159.50",7.06,0.00779224722,,,
03/15/2010,"1,150.50",7.05,0.00043468812,,,
03/12/2010,"1,150.00",7.05,-0.00017389792,,,
03/11/2010,"1,150.20",7.05,0.00400732307,,,
03/10/2010,"1,145.60",7.04,0.00446175448,,,
03/09/2010,"1,140.50",7.04,0.00175515622,,,
03/08/2010,"1,138.50",7.04,-0.00017565431,,,
03/05/2010,"1,138.70",7.04,0.01388358508,,,
03/04/2010,"1,123.00",7.02,0.00374699341,,,
03/03/2010,"1,118.80",7.02,0.00044700729,,,
03/02/2010,"1,118.30",7.02,0.00232766444,,,
03/01/2010,"1,115.70",7.02,0.01008926674,,,
02/26/2010,"1,104.50",7.01,0.00144966955,,,
02/25/2010,"1,102.90",7.01,-0.00208323974,,,
02/24/2010,"1,105.20",7.01,0.00963731434,,,
02/23/2010,"1,094.60",7.00,-0.01216758860,,,
02/22/2010,"1,108.00",7.01,-0.00108244643,,,
02/19/2010,"1,109.20",7.01,0.00216606583,,,
02/18/2010,"1,106.80",7.01,0.00661743792,,,
02/17/2010,"1,099.50",7.00,0.00419249612,,,
02/16/2010,"1,094.90",7.00,0.01787736517,,,
02/12/2010,"1,075.50",6.98,-0.00278551712,,,
02/11/2010,"1,078.50",6.98,0.00968981773,,,
02/10/2010,"1,068.10",6.97,-0.00224445993,,,
02/09/2010,"1,070.50",6.98,0.01297498458,,,
02/08/2010,"1,056.70",6.96,-0.00895008094,,,
02/05/2010,"1,066.20",6.97,0.00291175709,,,
02/04/2010,"1,063.10",6.97,-0.03166344870,,,
02/03/2010,"1,097.30",7.00,-0.00545307177,,,
02/02/2010,"1,103.30",7.01,0.01286220697,,,
02/01/2010,"1,089.20",6.99,0.01414659994,,,
01/29/2010,"1,073.90",6.98,-0.00982216940,,,
01/28/2010,"1,084.50",6.99,-0.01191581468,,,
01/27/2010,"1,097.50",7.00,0.00484085523,,,
01/26/2010,"1,092.20",7.00,-0.00420283853,,,
01/25/2010,"1,096.80",7.00,0.00456913890,,,
01/22/2010,"1,091.80",7.00,-0.02237108193,,,
01/21/2010,"1,116.50",7.02,-0.01907354341,,,
01/20/2010,"1,138.00",7.04,-0.01066350459,,,
01/19/2010,"1,150.20",7.05,0.01242252000,,,
01/15/2010,"1,136.00",7.04,-0.01094342285,,,
01/14/2010,"1,148.50",7.05,0.00244093923,,,
01/13/2010,"1,145.70",7.04,0.00832644278,,,
01/12/2010,"1,136.20",7.04,-0.00946047701,,,
01/11/2010,"1,147.00",7.04,0.00174520114,,,
01/08/2010,"1,145.00",7.04,0.00288625731,,,
01/07/2010,"1,141.70",7.04,0.00403721805,,,
01/06/2010,"1,137.10",7.04,0.00052779734,,,
01/05/2010,"1,136.50",7.04,0.00308438226,,,
01/04/2010,"1,133.00",7.03,0.01592489506,,,
12/31/2009,"1,115.10",7.02,-0.01008261943,,,
12/30/2009,"1,126.40",7.03,0.00017757258,,,
12/29/2009,"1,126.20",7.03,-0.00141969855,,,
12/28/2009,"1,127.80",7.03,0.00115335150,,,
12/24/2009,"1,126.50",7.03,0.00525122474,,,
12/23/2009,"1,120.60",7.02,0.00232288142,,,
12/22/2009,"1,118.00",7.02,0.00358423323,,,
12/21/2009,"1,114.00",7.02,0.01037681317,,,
12/18/2009,"1,102.50",7.01,0.00582190310,,,
12/17/2009,"1,096.10",7.00,-0.01188060952,,,
12/16/2009,"1,109.20",7.01,0.00117270321,,,
12/15/2009,"1,107.90",7.01,-0.00558057254,,,
12/14/2009,"1,114.10",7.02,0.00693540271,,,
12/11/2009,"1,106.40",7.01,0.00371259538,,,
12/10/2009,"1,102.30",7.01,0.00573171746,,,
12/09/2009,"1,096.00",7.00,0.00374789049,,,
12/08/2009,"1,091.90",7.00,-0.01029574946,,,
12/07/2009,"1,103.20",7.01,-0.00253485560,,,
12/04/2009,"1,106.00",7.01,0.00553063652,,,
12/03/2009,"1,099.90",7.00,-0.00841976818,,,
12/02/2009,"1,109.20",7.01,0.00027050178,,,
12/01/2009,"1,108.90",7.01,0.01206637457,,,
11/30/2009,"1,095.60",7.00,0.00374926140,,,
11/27/2009,"1,091.50",7.00,-0.01734751282,,,
11/25/2009,"1,110.60",7.01,0.00442179126,,,
11/24/2009,"1,105.70",7.01,-0.00045210001,,,
11/23/2009,"1,106.20",7.01,0.01346944281,,,
11/20/2009,"1,091.40",7.00,-0.00320175913,,,
11/19/2009,"1,094.90",7.00,-0.01351678401,,,
11/18/2009,"1,109.80",7.01,-0.00045043017,,,
11/17/2009,"1,110.30",7.01,0.00090106332,,,
11/16/2009,"1,109.30",7.01,0.01434562463,,,
11/13/2009,"1,093.50",7.00,0.00577797728,,,
11/12/2009,"1,087.20",6.99,-0.01034002899,,,
11/11/2009,"1,098.50",7.00,0.00501940365,,,
11/10/2009,"1,093.00",7.00,-0.00009148712,,,
11/09/2009,"1,093.10",7.00,0.02201346754,,,
11/06/2009,"1,069.30",6.97,0.00252820960,,,
11/05/2009,"1,066.60",6.97,0.01902475628,,,
11/04/2009,"1,046.50",6.95,0.00105167561,,,
11/03/2009,"1,045.40",6.95,0.00239429315,,,
11/02/2009,"1,042.90",6.95,0.00644511875,,,
10/30/2009,"1,036.20",6.94,-0.02844695458,,,
10/29/2009,"1,066.10",6.97,0.02228953662,,,
10/28/2009,"1,042.60",6.95,-0.01975372874,,,
10/27/2009,"1,063.40",6.97,-0.00337965023,,,
10/26/2009,"1,067.00",6.97,-0.01173962984,,,
10/23/2009,"1,079.60",6.98,-0.01224411154,,,
10/22/2009,"1,092.90",7.00,0.01057821573,,,
10/21/2009,"1,081.40",6.99,-0.00892986371,,,
10/20/2009,"1,091.10",6.99,-0.00621290258,,,
10/19/2009,"1,097.90",7.00,0.00933388914,,,
10/16/2009,"1,087.70",6.99,-0.00814910887,,,
10/15/2009,"1,096.60",7.00,0.00420360667,,,
10/14/2009,"1,092.00",7.00,0.01736603775,,,
10/13/2009,"1,073.20",6.98,-0.00279147850,,,
10/12/2009,"1,076.20",6.98,0.00437678214,,,
10/09/2009,"1,071.50",6.98,0.00561536337,,,
10/08/2009,"1,065.50",6.97,0.00744198244,,,
10/07/2009,"1,057.60",6.96,0.00274582381,,,
10/06/2009,"1,054.70",6.96,0.01355499945,,,
10/05/2009,"1,040.50",6.95,0.01481365134,,,
10/02/2009,"1,025.20",6.93,-0.00447689312,,,
10/01/2009,"1,029.80",6.94,-0.02616470116,,,
09/30/2009,"1,057.10",6.96,-0.00330547593,,,
09/29/2009,"1,060.60",6.97,-0.00226031364,,,
09/28/2009,"1,063.00",6.97,0.01765254152,,,
09/25/2009,"1,044.40",6.95,-0.00610922099,,,
09/24/2009,"1,050.80",6.96,-0.00956582565,,,
09/23/2009,"1,060.90",6.97,-0.01012856825,,,
09/22/2009,"1,071.70",6.98,0.00655310340,,,
09/21/2009,"1,064.70",6.97,-0.00337553063,,,
09/18/2009,"1,068.30",6.97,0.00262442741,,,
09/17/2009,"1,065.50",6.97,-0.00309235124,,,
09/16/2009,"1,068.80",6.97,0.01527322986,,,
09/15/2009,"1,052.60",6.96,0.00314001876,,,
09/14/2009,"1,049.30",6.96,0.00630977237,,,
09/11/2009,"1,042.70",6.95,-0.00134176750,,,
09/10/2009,"1,044.10",6.95,0.01030093344,,,
09/09/2009,"1,033.40",6.94,0.00777155650,,,
09/08/2009,"1,025.40",6.93,0.00881580790,,,
09/04/2009,"1,016.40",6.92,0.01307208157,,,
09/03/2009,"1,003.20",6.91,0.00840845795,,,
09/02/2009,994.8,6.90,-0.00321156438,,,
09/01/2009,998,6.91,-0.02239269232,,,
08/31/2009,"1,020.60",6.93,-0.00809958075,,,
08/28/2009,"1,028.90",6.94,-0.00203893464,,,
08/27/2009,"1,031.00",6.94,0.00281676647,,,
08/26/2009,"1,028.10",6.94,0.00009727153,,,
08/25/2009,"1,028.00",6.94,0.00233735985,,,
08/24/2009,"1,025.60",6.93,-0.00048740070,,,
08/21/2009,"1,026.10",6.93,0.01839245356,,,
08/20/2009,"1,007.40",6.92,0.01087889366,,,
08/19/2009,996.5,6.90,0.00684727275,,,
08/18/2009,989.7,6.90,0.01015546455,,,
08/17/2009,979.7,6.89,-0.02460049453,,,
08/14/2009,"1,004.10",6.91,-0.00852841345,,,
08/13/2009,"1,012.70",6.92,0.00683678660,,,
08/12/2009,"1,005.80",6.91,0.01139898354,,,
08/11/2009,994.4,6.90,-0.01269065246,,,
08/10/2009,"1,007.10",6.91,-0.00337034419,,,
08/07/2009,"1,010.50",6.92,0.01334947101,,,
08/06/2009,997.1,6.90,-0.00560057470,,,
08/05/2009,"1,002.70",6.91,-0.00288801675,,,
08/04/2009,"1,005.60",6.91,0.00298775245,,,
08/03/2009,"1,002.60",6.91,0.01517540805,,,
,,,,,,
