Date,Price,Log Price,Log Difference,,,
03/15/2017,"2,385.30",7.78,0.0083777618,,,
03/14/2017,"2,365.40",7.77,-0.0034185182,,,
03/13/2017,"2,373.50",7.77,0.0003792588,,,
03/10/2017,"2,372.60",7.77,0.0032506625,,,
03/09/2017,"2,364.90",7.77,0.0008037395,,,
03/08/2017,"2,363.00",7.77,-0.0022826235,,,
03/07/2017,"2,368.40",7.77,-0.0029091236,,,
03/06/2017,"2,375.30",7.77,-0.0032784158,,,
03/03/2017,"2,383.10",7.78,0.0005036726,,,
03/02/2017,"2,381.90",7.78,-0.0059021917,,,
03/01/2017,"2,396.00",7.78,0.0136147998,,,
02/28/2017,"2,363.60",7.77,-0.0026196829,,,
02/27/2017,"2,369.80",7.77,0.0010554982,,,
02/24/2017,"2,367.30",7.77,0.0014795716,,,
02/23/2017,"2,363.80",7.77,0.0004231371,,,
02/22/2017,"2,362.80",7.77,-0.0010997844,,,
02/21/2017,"2,365.40",7.77,0.0060213047,,,
02/17/2017,"2,351.20",7.76,0.0017027077,,,
02/16/2017,"2,347.20",7.76,-0.0008517163,,,
02/15/2017,"2,349.20",7.76,0.0049500827,,,
02/14/2017,"2,337.60",7.76,0.0040293252,,,
02/13/2017,"2,328.20",7.75,0.0052107002,,,
02/10/2017,"2,316.10",7.75,0.0035467165,,,
02/09/2017,"2,307.90",7.74,0.0057359041,,,
02/08/2017,"2,294.70",7.74,0.0006975021,,,
02/07/2017,"2,293.10",7.74,0.0002180692,,,
02/06/2017,"2,292.60",7.74,-0.0020915040,,,
02/03/2017,"2,297.40",7.74,0.0072517901,,,
02/02/2017,"2,280.80",7.73,0.0005262696,,,
02/01/2017,"2,279.60",7.73,0.0003071186,,,
01/31/2017,"2,278.90",7.73,-0.0008772315,,,
01/30/2017,"2,280.90",7.73,-0.0060320141,,,
01/27/2017,"2,294.70",7.74,-0.0008711940,,,
01/26/2017,"2,296.70",7.74,-0.0007399186,,,
01/25/2017,"2,298.40",7.74,0.0079939270,,,
01/24/2017,"2,280.10",7.73,0.0065562464,,,
01/23/2017,"2,265.20",7.73,-0.0026892995,,,
01/20/2017,"2,271.30",7.73,0.0033517121,,,
,,,,,,
